idx,AirGap_pred,AirGap_gt,err
3354,697.8319,649.0,48.83191
3355,698.23755,650.0,48.23755
3356,701.1424,650.0,51.142395
3357,699.1217,650.0,49.121704
3358,699.2064,650.0,49.20642
3359,700.4356,650.0,50.435608
3360,700.27686,650.0,50.276855
3361,697.23474,649.0,48.23474
3362,697.84106,650.0,47.841064
3363,700.78186,650.0,50.78186
3364,701.75195,651.0,50.751953
3365,698.6083,650.0,48.608276
3366,698.4232,650.0,48.423218
3367,700.8887,650.0,50.88867
3368,700.5172,649.0,51.517212
3369,699.31085,650.0,49.310852
3370,698.18286,650.0,48.18286
3371,699.4769,651.0,48.47693
3372,701.109,651.0,50.10901
3373,698.3333,650.0,48.333313
3374,698.1122,650.0,48.112183
3375,700.5604,649.0,51.560425
3376,701.8288,650.0,51.828796
3377,698.9321,650.0,48.93213
3378,698.14,650.0,48.140015
3379,700.8964,650.0,50.896423
3380,700.51135,650.0,50.511353
3381,697.5793,648.0,49.579285
3382,697.8423,650.0,47.842285
3383,701.1528,649.0,52.15277
3384,701.2821,651.0,50.282104
3385,700.18005,651.0,49.180054
3386,697.42865,651.0,46.42865
3387,698.4386,651.0,47.4386
3388,700.1456,649.0,51.14563
3389,698.52264,650.0,48.522644
3390,697.9646,650.0,47.9646
3391,700.1591,651.0,49.15912
3392,699.8501,650.0,49.850098
3393,697.0863,650.0,47.086304
3394,696.55347,649.0,47.553467
3395,698.54834,649.0,49.54834
3396,700.82153,649.0,51.821533
3397,697.14606,650.0,47.146057
3398,697.8046,651.0,46.804626
3399,699.746,651.0,48.74597
3400,699.25256,650.0,49.252563
3401,698.946,649.0,49.945984
3402,697.35986,649.0,48.359863
3403,698.85,650.0,48.849976
3404,699.186,650.0,49.185974
3405,696.9716,650.0,46.97162
3406,696.1237,650.0,46.12372
3407,698.7429,649.0,49.74292
3408,698.7052,649.0,49.7052
3409,698.392,649.0,49.39203
3410,698.06665,650.0,48.06665
3411,699.6519,650.0,49.651917
3412,699.8251,651.0,48.825073
3413,696.38586,650.0,46.385864
3414,696.9299,650.0,46.92987
3415,698.69836,649.0,49.698364
3416,700.38336,650.0,50.38336
3417,699.8832,650.0,49.88318
3418,697.6315,650.0,47.63147
3419,699.1327,650.0,49.13269
3420,697.9567,650.0,47.956726
3421,696.36224,648.0,48.362244
3422,696.5049,648.0,48.504883
3423,699.37024,650.0,49.37024
3424,700.41833,651.0,49.418335
3425,698.8689,650.0,48.868896
3426,696.98627,650.0,46.986267
3427,697.3678,650.0,47.367798
3428,698.61084,649.0,49.61084
3429,697.2388,650.0,47.23877
3430,697.3124,649.0,48.312378
3431,699.0427,650.0,49.042725
3432,699.8786,650.0,49.8786
3433,698.636,650.0,48.635986
3434,696.14624,649.0,47.14624
3435,697.18787,649.0,48.187866
3436,698.3096,649.0,49.30957
3437,697.1384,650.0,47.138428
3438,697.14874,650.0,47.148743
3439,697.4429,650.0,47.44287
3440,699.18726,650.0,49.187256
3441,697.6081,650.0,47.608093
3442,696.4726,649.0,47.472595
3443,697.67615,649.0,48.676147
3444,699.34674,650.0,49.34674
3445,696.66003,650.0,46.660034
3446,695.98236,650.0,45.98236
3447,697.08105,649.0,48.081055
3448,697.89844,649.0,48.898438
3449,697.8055,648.0,49.80548
3450,695.6786,651.0,44.67859
3451,696.8358,651.0,45.835815
3452,697.1576,650.0,47.157593
3453,694.87537,650.0,44.875366
3454,694.7674,649.0,45.767395
3455,696.26904,649.0,47.269043
3456,698.8339,648.0,50.833923
3457,696.3685,650.0,46.36853
3458,695.3221,650.0,45.322083
3459,695.2939,650.0,45.293884
3460,696.9217,650.0,46.92169
3461,694.7648,648.0,46.76477
3462,694.99347,649.0,45.99347
3463,696.3324,650.0,46.332397
3464,698.1424,650.0,48.142395
3465,696.11145,650.0,46.11145
3466,694.13855,650.0,44.13855
3467,694.6427,650.0,44.6427
3468,696.03345,648.0,48.033447
3469,695.21893,649.0,46.218933
3470,694.9475,650.0,44.94751
3471,696.1504,650.0,46.15039
3472,698.139,650.0,48.138977
3473,695.1524,650.0,45.152405
3474,693.94324,648.0,45.943237
3475,694.1905,649.0,45.19049
3476,696.8999,650.0,46.899902
3477,695.11346,650.0,45.113464
3478,695.53125,650.0,45.53125
3479,696.0809,650.0,46.08087
3480,696.3609,650.0,46.3609
3481,695.5252,649.0,46.525208
3482,694.27734,648.0,46.277344
3483,695.86206,649.0,46.86206
3484,697.08795,650.0,47.08795
3485,696.6028,650.0,46.602783
3486,694.72577,650.0,44.72577
3487,695.8949,650.0,45.894897
3488,697.331,649.0,48.330994
3489,696.086,649.0,47.086
3490,695.2035,650.0,45.20349
3491,695.50287,650.0,45.50287
3492,697.5164,650.0,47.51642
3493,695.2547,650.0,45.2547
3494,694.69086,649.0,45.690857
3495,695.4531,649.0,46.453125
3496,696.77484,648.0,48.77484
3497,696.435,649.0,47.434998
3498,695.3675,650.0,45.367493
3499,695.19885,650.0,45.198853
3500,695.4292,650.0,45.4292
3501,695.70197,649.0,46.701965
3502,695.0542,650.0,45.0542
3503,696.3282,650.0,46.328186
3504,697.1413,650.0,47.141296
3505,695.8141,650.0,45.814087
3506,694.4628,649.0,45.46283
3507,694.0859,649.0,45.085876
3508,695.68896,649.0,46.688965
3509,696.48016,649.0,47.480164
3510,695.2933,649.0,46.293274
3511,695.7003,650.0,45.700317
3512,695.16205,650.0,45.16205
3513,695.057,650.0,45.057007
3514,694.37585,649.0,45.375854
3515,694.6251,649.0,45.625122
3516,696.37115,648.0,48.371155
3517,696.9616,650.0,46.96161
3518,695.8562,650.0,45.8562
3519,696.43896,650.0,46.438965
3520,696.0835,650.0,46.083496
3521,695.648,648.0,47.64801
3522,694.34143,648.0,46.34143
3523,694.92957,649.0,45.929565
3524,696.3916,650.0,46.3916
3525,696.1236,650.0,46.123596
3526,694.26196,649.0,45.261963
3527,694.32227,650.0,44.322266
3528,694.39984,649.0,45.39984
3529,695.69916,649.0,46.699158
3530,695.06476,649.0,46.06476
3531,694.7241,650.0,44.72412
3532,695.0389,650.0,45.03888
3533,695.31836,649.0,46.31836
3534,694.37274,648.0,46.37274
3535,694.4613,649.0,45.461304
3536,696.6984,649.0,47.698425
3537,696.61566,649.0,47.61566
3538,694.1102,650.0,44.11023
3539,694.0378,650.0,44.03778
3540,694.6797,649.0,45.679688
3541,695.20605,648.0,47.206055
3542,693.5711,648.0,45.571106
3543,694.53876,648.0,46.538757
3544,695.2205,650.0,45.22052
3545,695.0017,650.0,45.00171
3546,693.6466,650.0,43.646606
3547,692.879,649.0,43.87903
3548,694.2294,648.0,46.22937
3549,695.7066,648.0,47.706604
3550,695.0886,648.0,47.088623
3551,695.4159,649.0,46.415894
3552,695.318,650.0,45.317993
3553,695.30853,650.0,45.308533
3554,693.4177,649.0,44.417725
3555,692.21204,648.0,44.212036
3556,694.49274,649.0,45.492737
3557,695.82935,650.0,45.829346
3558,694.59686,650.0,44.596863
3559,694.40295,650.0,44.402954
3560,694.8738,649.0,45.87378
3561,694.2895,648.0,46.28949
3562,694.7472,648.0,46.747192
3563,693.7519,648.0,45.751892
3564,695.93164,650.0,45.93164
3565,696.109,650.0,46.10901
3566,695.26196,650.0,45.261963
3567,694.72986,650.0,44.72986
3568,696.1029,648.0,48.102905
3569,696.6365,648.0,48.636475
3570,695.98236,650.0,45.98236
3571,694.26324,650.0,44.263245
3572,695.593,649.0,46.593018
3573,695.72754,649.0,46.72754
3574,694.83167,648.0,46.831665
3575,694.9123,648.0,46.912292
3576,696.8862,648.0,48.88623
3577,696.5673,649.0,47.56732
3578,696.15985,650.0,46.15985
3579,694.65674,649.0,45.65674
3580,696.1928,650.0,46.19281
3581,696.0331,648.0,48.03308
3582,696.22046,648.0,48.22046
3583,696.5633,649.0,47.563293
3584,697.8658,650.0,47.865784
3585,697.5321,650.0,47.532104
3586,695.7838,648.0,47.783813
3587,694.08093,648.0,46.080933
3588,695.8747,648.0,47.874695
3589,696.9054,648.0,48.905396
3590,695.83203,648.0,47.83203
3591,695.8298,650.0,45.829773
3592,697.3534,650.0,47.353394
3593,696.61237,650.0,46.612366
3594,695.8978,649.0,46.897827
3595,694.36456,648.0,46.364563
3596,697.5967,648.0,49.59668
3597,697.7555,649.0,48.755493
3598,697.16034,650.0,47.16034
3599,696.03577,649.0,47.035767
3600,697.0979,648.0,49.0979
3601,697.3399,648.0,49.339905
3602,696.1339,648.0,48.13391
3603,694.81165,648.0,46.811646
3604,697.1123,649.0,48.112305
3605,697.68524,649.0,48.68524
3606,695.86053,650.0,45.860535
3607,695.3091,649.0,46.309082
3608,697.0812,648.0,49.081177
3609,697.2997,648.0,49.299683
3610,696.7281,649.0,47.72809
3611,695.57544,650.0,45.57544
3612,697.16327,648.0,49.16327
3613,697.4142,648.0,49.414185
3614,696.9111,648.0,48.91107
3615,696.3502,648.0,48.35022
3616,697.8657,648.0,49.865723
3617,697.78436,649.0,48.784363
3618,697.1514,649.0,48.15143
3619,694.68066,648.0,46.680664
3620,696.16974,650.0,46.16974
3621,696.5105,648.0,48.510498
3622,695.854,648.0,47.854004
3623,695.9748,648.0,47.974792
3624,696.88257,649.0,47.88257
3625,697.297,649.0,48.296997
3626,696.1843,649.0,47.184326
3627,693.724,648.0,45.724
3628,695.93896,648.0,47.938965
3629,698.17114,648.0,50.171143
3630,696.92053,649.0,47.920532
3631,696.4376,650.0,46.437622
3632,696.37775,650.0,46.377747
3633,696.5921,649.0,47.592102
3634,695.67694,649.0,46.67694
3635,695.09064,648.0,47.090637
3636,696.8144,648.0,48.814392
3637,698.24097,650.0,48.240967
3638,696.307,650.0,46.307007
3639,696.1271,648.0,48.127075
3640,695.67456,648.0,47.67456
3641,696.7425,647.0,49.742493
3642,696.9423,648.0,48.94232
3643,696.00476,648.0,48.00476
3644,697.4588,649.0,48.4588
3645,697.91675,649.0,48.916748
3646,696.12585,649.0,47.125854
3647,696.1894,649.0,47.189392
3648,696.39795,648.0,48.39795
3649,698.602,649.0,49.60199
3650,697.6836,649.0,48.683594
3651,696.97284,649.0,47.97284
3652,697.08466,648.0,49.084656
3653,697.8449,648.0,49.84491
3654,695.67865,647.0,48.67865
3655,696.23334,648.0,48.233337
3656,696.9249,648.0,48.924927
3657,698.48145,649.0,49.481445
3658,697.33795,649.0,48.33795
3659,696.11414,649.0,47.114136
3660,696.6825,650.0,46.682495
3661,697.6234,648.0,49.623413
3662,696.6428,648.0,48.642822
3663,697.6071,648.0,49.607117
3664,697.67017,649.0,48.670166
3665,698.54126,649.0,49.54126
3666,697.35913,648.0,49.35913
3667,696.0559,648.0,48.05591
3668,697.3868,648.0,49.38678
3669,698.45056,648.0,50.45056
3670,697.34174,648.0,49.341736
3671,697.194,650.0,47.19397
3672,696.9708,650.0,46.970825
3673,698.1854,650.0,48.185425
3674,696.9936,649.0,47.99359
3675,696.4415,648.0,48.44153
3676,698.898,648.0,50.89801
3677,699.7831,649.0,50.78308
3678,697.87964,649.0,48.87964
3679,697.4393,648.0,49.43927
3680,697.0785,648.0,49.07849
3681,698.2072,648.0,50.207214
3682,697.5875,648.0,49.587524
3683,697.6256,648.0,49.62561
3684,698.85406,650.0,48.854065
3685,698.71735,650.0,48.717346
3686,695.87134,648.0,47.871338
3687,696.01855,648.0,48.018555
3688,696.9814,649.0,47.981384
3689,699.84766,648.0,51.847656
3690,696.6543,649.0,47.654297
3691,697.0121,649.0,48.012085
3692,698.7053,648.0,50.705322
3693,698.4206,648.0,50.420593
3694,696.90894,648.0,48.908936
3695,696.65186,647.0,49.651855
3696,698.89343,648.0,50.893433
3697,698.6178,649.0,49.617798
3698,696.7229,649.0,47.7229
3699,696.9518,649.0,47.951782
3700,698.1021,649.0,49.10211
3701,697.2722,648.0,49.272217
3702,696.23486,647.0,49.234863
3703,697.2151,650.0,47.215088
3704,698.1618,649.0,49.161804
3705,698.9324,648.0,50.932373
3706,696.1192,648.0,48.1192
3707,696.36383,648.0,48.36383
3708,698.5921,648.0,50.592102
3709,698.2858,648.0,50.285828
3710,698.06036,648.0,50.060364
3711,698.0383,649.0,49.03833
3712,698.5967,648.0,50.59668
3713,698.03937,649.0,49.039368
3714,695.79114,648.0,47.791138
3715,696.9315,648.0,48.93152
3716,699.4636,648.0,51.463623
3717,698.30273,649.0,49.302734
3718,697.12164,649.0,48.121643
3719,696.7584,648.0,48.758423
3720,697.2844,648.0,49.284424
3721,698.19794,648.0,50.197937
3722,695.8584,648.0,47.8584
3723,697.0133,648.0,49.013306
3724,699.1465,649.0,50.146484
3725,697.90985,649.0,48.90985
3726,697.11694,649.0,48.116943
3727,697.11206,648.0,49.11206
3728,696.557,648.0,48.557007
3729,697.1938,648.0,49.193787
3730,696.4368,649.0,47.43683
3731,696.70026,649.0,47.700256
3732,697.01105,648.0,49.011047
3733,695.6309,648.0,47.63092
3734,695.79486,647.0,48.79486
3735,696.19006,648.0,48.190063
3736,696.9918,648.0,48.99182
3737,697.2216,650.0,47.22162
3738,696.06146,650.0,46.061462
3739,696.7173,648.0,48.717285
3740,696.98724,649.0,47.987244
3741,695.84216,648.0,47.842163
3742,695.2755,648.0,47.275513
3743,696.4404,648.0,48.44043
3744,696.726,650.0,46.726013
3745,695.0517,648.0,47.051697
3746,694.6964,648.0,46.69641
3747,695.5162,648.0,47.516174
3748,696.2965,648.0,48.29651
3749,696.75464,648.0,48.75464
3750,696.0682,649.0,47.068176
3751,696.06995,649.0,47.069946
3752,695.32166,650.0,45.321655
3753,695.9096,648.0,47.909607
3754,694.25793,648.0,46.257935
3755,696.59314,648.0,48.59314
3756,696.6939,648.0,48.69391
3757,696.60767,649.0,47.607666
3758,695.09503,649.0,46.09503
3759,695.5806,648.0,47.580627
3760,694.4043,648.0,46.404297
3761,694.29895,648.0,46.29895
3762,693.11237,648.0,45.112366
3763,696.75775,648.0,48.75775
3764,695.50494,649.0,46.504944
3765,696.0965,649.0,47.096497
3766,694.12067,649.0,45.120667
3767,694.9356,648.0,46.935608
3768,694.64,648.0,46.640015
3769,696.61884,648.0,48.618835
3770,693.97327,649.0,44.973267
3771,697.31525,649.0,48.315247
3772,695.0586,648.0,47.058594
3773,695.56055,648.0,47.560547
3774,694.4166,647.0,47.416626
3775,695.7757,648.0,47.775696
3776,694.6816,648.0,46.68158
3777,696.00256,649.0,47.002563
3778,693.6087,649.0,44.608704
3779,696.5164,648.0,48.51642
3780,694.94147,648.0,46.941467
3781,696.80725,648.0,48.80725
3782,695.6056,648.0,47.60559
3783,697.2573,648.0,49.257324
3784,695.6615,649.0,46.6615
3785,697.4935,648.0,49.49353
3786,693.177,648.0,45.177002
3787,696.4525,648.0,48.452515
3788,695.36475,648.0,47.364746
3789,696.81885,648.0,48.818848
3790,695.14307,648.0,47.143066
3791,697.1421,649.0,48.14209
3792,694.8811,649.0,45.881104
3793,694.8996,648.0,46.899597
3794,692.7573,648.0,44.757324
3795,696.34686,648.0,48.346863
3796,696.4293,647.0,49.42932
3797,697.31555,649.0,48.31555
3798,695.53796,649.0,46.537964
3799,696.1071,648.0,48.107117
3800,695.13995,648.0,47.139954
3801,696.7793,647.0,49.779297
3802,694.79974,648.0,46.799744
3803,697.1348,648.0,49.134827
3804,696.4885,650.0,46.488525
3805,697.5137,649.0,48.51367
3806,694.4579,648.0,46.457886
3807,696.6316,648.0,48.63159
3808,695.36755,648.0,47.367554
3809,696.3585,648.0,48.35852
3810,694.63385,648.0,46.63385
3811,697.49164,649.0,48.49164
3812,696.8745,648.0,48.87451
3813,697.3353,648.0,49.335327
3814,695.47375,648.0,47.473755
3815,696.65955,648.0,48.659546
3816,697.53296,648.0,49.53296
3817,697.4291,649.0,48.429077
3818,695.23944,650.0,45.23944
3819,696.5099,649.0,47.509888
3820,696.1782,648.0,48.178223
3821,697.3104,648.0,49.310425
3822,695.4315,648.0,47.43152
3823,697.4055,648.0,49.405518
3824,696.5441,649.0,47.54413
3825,696.48456,649.0,47.48456
3826,693.44104,648.0,45.44104
3827,695.42944,648.0,47.429443
3828,695.8207,648.0,47.82068
3829,698.29736,648.0,50.297363
3830,696.3743,649.0,47.37433
3831,697.30963,649.0,48.30963
3832,696.46326,649.0,47.463257
3833,696.65204,649.0,47.65204
3834,695.07166,648.0,47.071655
3835,695.552,648.0,47.552002
3836,696.3286,648.0,48.328613
3837,698.729,649.0,49.729004
3838,696.6703,649.0,47.670288
3839,696.9021,648.0,48.9021
3840,695.611,648.0,47.611023
3841,696.09595,647.0,49.095947
3842,694.3399,648.0,46.339905
3843,695.9528,648.0,47.95282
3844,695.73535,650.0,45.73535
3845,697.16626,650.0,47.16626
3846,696.6351,649.0,47.63507
3847,696.52704,648.0,48.52704
3848,696.3751,648.0,48.375122
3849,698.228,648.0,50.228027
3850,695.4165,650.0,45.416504
3851,696.0011,649.0,47.0011
3852,695.8238,649.0,46.82379
3853,697.6325,648.0,49.632507
3854,696.9507,648.0,48.950684
3855,697.54376,648.0,49.543762
3856,697.36426,649.0,48.364258
3857,698.09875,649.0,49.098755
3858,695.89624,650.0,45.89624
3859,696.0845,648.0,48.084473
3860,695.0339,649.0,46.033875
3861,697.533,648.0,49.53302
3862,698.0954,648.0,50.095398
3863,698.6665,649.0,49.666504
3864,697.8186,649.0,48.818604
3865,697.19025,648.0,49.190247
3866,695.57684,649.0,46.576843
3867,695.7599,648.0,47.759888
3868,695.9297,648.0,47.929688
3869,699.48157,648.0,51.481567
3870,697.7859,650.0,47.78589
3871,698.81067,650.0,48.81067
3872,697.7328,650.0,47.732788
3873,698.43884,648.0,50.438843
3874,696.0486,648.0,48.048584
3875,696.76587,648.0,48.76587
3876,697.3965,648.0,49.396484
3877,698.70715,649.0,49.707153
3878,699.1961,650.0,49.196106
3879,698.3454,649.0,49.345398
3880,697.6415,648.0,49.64148
3881,697.6737,648.0,49.673706
3882,696.44495,648.0,48.444946
3883,697.8627,649.0,48.86267
3884,697.7443,650.0,47.744324
3885,699.27155,650.0,49.271545
3886,698.09863,649.0,49.098633
3887,698.4909,648.0,50.490906
3888,698.2167,648.0,50.216675
3889,699.1304,649.0,50.13037
3890,696.76,649.0,47.76001
3891,697.707,649.0,48.70697
3892,697.13025,649.0,48.13025
3893,698.36456,648.0,50.364563
3894,699.1132,648.0,51.11322
3895,698.01685,649.0,49.016846
3896,699.76746,649.0,50.767456
3897,699.65625,650.0,49.65625
3898,696.8921,650.0,46.89209
3899,697.72565,650.0,47.725647
3900,697.9836,648.0,49.98358
3901,698.5967,648.0,50.59668
3902,698.4881,648.0,50.4881
3903,699.3579,649.0,50.35791
3904,699.62506,650.0,49.62506
3905,698.8943,649.0,49.894287
3906,696.2909,648.0,48.290894
3907,696.5124,649.0,47.51239
3908,697.0478,648.0,49.04779
3909,698.60864,648.0,50.608643
3910,698.6941,649.0,49.69409
3911,698.40875,650.0,48.408752
3912,700.01917,650.0,50.019165
3913,698.3436,649.0,49.343628
3914,695.51935,648.0,47.51935
3915,697.1455,648.0,49.145508
3916,699.04767,648.0,51.04767
3917,699.7492,650.0,49.749207
3918,698.22156,650.0,48.221558
3919,698.00244,649.0,49.00244
3920,698.32733,650.0,48.32733
3921,697.51904,649.0,48.519043
3922,695.19824,648.0,47.198242
3923,696.7146,650.0,46.7146
3924,697.6991,650.0,47.699097
3925,697.63165,650.0,47.631653
3926,696.833,648.0,48.833008
3927,695.69165,648.0,47.69165
3928,697.85913,648.0,49.85913
3929,697.69977,649.0,48.699768
3930,694.7568,649.0,45.756775
3931,697.2701,650.0,47.27008
3932,697.6804,649.0,48.68042
3933,697.52655,649.0,48.52655
3934,695.90967,649.0,46.909668
3935,695.91187,649.0,46.911865
3936,699.5984,649.0,50.59839
3937,697.7632,650.0,47.763184
3938,694.9807,650.0,44.980713
3939,696.46814,650.0,46.46814
3940,697.64124,648.0,49.641235
3941,697.62665,648.0,49.626648
3942,698.489,648.0,50.489014
3943,695.8294,648.0,47.829407
3944,699.0323,650.0,49.032288
3945,697.63275,649.0,48.63275
3946,694.9375,649.0,45.9375
3947,697.0155,649.0,48.015503
3948,698.12787,648.0,50.12787
3949,698.5294,649.0,49.52942
3950,698.3957,649.0,49.39569
3951,696.243,650.0,46.24298
3952,698.9852,650.0,48.98523
3953,697.1703,649.0,48.170288
3954,695.02765,648.0,47.02765
3955,697.15076,648.0,49.150757
3956,698.9953,648.0,50.9953
3957,698.7314,649.0,49.731384
3958,699.415,649.0,50.414978
3959,695.36884,650.0,45.368835
3960,697.8952,650.0,47.895203
3961,698.44385,649.0,49.443848
3962,696.3462,648.0,48.34619
3963,698.58527,650.0,48.585266
3964,698.9721,650.0,48.972107
3965,698.0562,650.0,48.056213
3966,697.9566,649.0,48.956604
3967,694.90845,649.0,45.908447
3968,698.39575,648.0,50.395752
3969,698.8413,648.0,50.84131
3970,696.90015,650.0,46.900146
3971,698.317,650.0,48.317017
3972,698.4427,650.0,48.442688
3973,697.1704,650.0,47.17041
3974,698.2731,649.0,49.27307
3975,694.2924,648.0,46.29242
3976,699.4823,650.0,49.4823
3977,699.246,650.0,49.24597
3978,696.9354,650.0,46.935425
3979,697.90454,650.0,47.90454
3980,697.7757,649.0,48.775696
3981,696.5211,648.0,48.52112
3982,699.1091,648.0,51.10907
3983,695.593,649.0,46.593018
3984,699.0439,650.0,49.043884
3985,698.256,650.0,48.25598
3986,695.92395,650.0,45.92395
3987,696.31134,650.0,46.31134
3988,698.23254,649.0,49.232544
3989,697.5497,650.0,47.549683
3990,699.9445,650.0,49.94452
3991,694.69836,650.0,44.698364
3992,698.69836,650.0,48.698364
3993,698.05054,650.0,48.050537
3994,696.68646,648.0,48.686462
3995,696.7886,649.0,47.788574
3996,697.61255,649.0,48.61255
3997,696.94476,650.0,46.944763
3998,698.89056,650.0,48.890564
3999,694.14197,650.0,44.141968
4000,697.6947,650.0,47.694702
4001,697.27405,649.0,48.274048
4002,696.1211,650.0,46.121094
4003,696.4347,650.0,46.434692
4004,697.63654,650.0,47.636536
4005,696.6997,650.0,46.699707
4006,697.5021,650.0,47.502075
4007,693.7474,649.0,44.747375
4008,696.6798,649.0,47.67981
4009,697.3499,650.0,47.349915
4010,696.6383,650.0,46.638306
4011,696.9771,650.0,46.97711
4012,697.11255,650.0,47.11255
4013,695.3994,650.0,45.399414
4014,697.8135,649.0,48.813477
4015,694.21045,650.0,44.21045
4016,697.59595,650.0,47.595947
4017,697.2992,650.0,47.299194
4018,695.63,650.0,45.630005
4019,695.7217,650.0,45.72168
4020,696.27527,650.0,46.27527
4021,694.1958,649.0,45.1958
4022,696.83545,650.0,46.83545
4023,694.8092,650.0,44.809204
4024,697.5166,650.0,47.5166
4025,696.0,650.0,46.0
4026,694.8169,650.0,44.816895
4027,695.2152,650.0,45.21521
4028,695.49567,650.0,45.495667
4029,695.48584,650.0,45.48584
4030,697.7796,650.0,47.779602
4031,695.4339,650.0,45.4339
4032,696.8605,650.0,46.860474
4033,695.60596,650.0,45.605957
4034,694.9592,649.0,45.95923
4035,696.136,650.0,46.135986
4036,695.79724,650.0,45.79724
4037,695.0764,651.0,44.076416
4038,696.4844,650.0,46.484375
4039,694.91223,650.0,44.91223
4040,696.46655,650.0,46.466553
4041,695.577,649.0,46.577026
4042,694.9505,650.0,44.9505
4043,696.3823,650.0,46.382324
4044,695.5186,651.0,44.518616
4045,695.13794,650.0,45.13794
4046,697.06396,650.0,47.063965
4047,695.42444,649.0,46.42444
4048,696.9728,650.0,46.97278
4049,696.18494,650.0,46.184937
4050,695.78577,650.0,45.785767
4051,697.13245,651.0,46.132446
4052,694.7536,651.0,43.7536
4053,693.7012,650.0,43.70117
4054,695.8498,649.0,46.849792
4055,695.43317,650.0,45.433167
4056,697.36945,650.0,47.369446
4057,696.35547,651.0,45.35547
4058,695.4944,650.0,45.494385
4059,695.6477,650.0,45.647705
4060,694.11914,649.0,45.11914
4061,694.7246,650.0,44.72461
4062,698.4735,650.0,48.47351
4063,695.9837,650.0,45.983704
4064,698.20215,651.0,47.20215
4065,696.22455,651.0,45.22455
4066,695.2207,650.0,45.220703
4067,696.40784,650.0,46.407837
4068,694.1106,650.0,44.110596
4069,694.90186,650.0,44.901855
4070,696.8124,650.0,46.812378
4071,696.1455,651.0,45.145508
4072,697.3976,650.0,47.397583
4073,695.62256,650.0,45.62256
4074,695.2224,649.0,46.222412
4075,696.0162,650.0,46.016174
4076,695.6189,650.0,45.618896
4077,696.3723,651.0,45.372314
4078,698.77246,651.0,47.77246
4079,695.8577,650.0,45.857727
4080,697.06555,650.0,47.06555
4081,695.7921,650.0,45.792114
4082,696.8804,650.0,46.88037
4083,697.30084,651.0,46.300842
4084,695.727,651.0,44.72699
4085,694.9986,651.0,43.998596
4086,696.96796,651.0,45.967957
4087,695.7229,650.0,45.7229
4088,696.9434,650.0,46.94342
4089,697.4442,650.0,47.444214
4090,697.5404,651.0,46.540405
4091,697.75824,651.0,46.75824
4092,695.76685,651.0,44.766846
4093,696.25586,651.0,45.25586
4094,699.8224,649.0,50.822388
4095,697.5749,650.0,47.57489
